Change in pct

-0.2744827586206896
-0.07034220532319402
-0.1267893660531697
0.02810304449648715
0.0
-0.11161731207289294
0.12051282051282053
0.42562929061784893
-0.036918138041733606
0.08833333333333337
-0.29096477794793263
0.16414686825054003
